1.8709,0.999978964696
1.8709,0.999978964696
1.8747,0.999978973089
1.8724,0.999978985549
1.8691,0.99997899652
1.868,0.999979005145
1.867,0.999979012933
1.8687,0.999979017864
1.8645,0.999979025035
1.8564,0.999979029516
1.8547,0.999979033685
1.8513,0.999979035864
1.8512,0.999979036322
1.8491,0.999979036541
1.8464,0.999979037403
1.8504,0.999979038233
1.8572,0.999979039613
1.8625,0.999979039064
1.8751,0.999979037249
1.8839,0.999979037162
1.8943,0.999979036331
1.9084,0.999979036325
1.9232,0.999979035744
1.9438,0.999979035411
1.96,0.999979037337
1.9644,0.999979040229
1.9639,0.999979042864
1.9678,0.999979047212
1.9755,0.999979050224
1.9819,0.999979053811
1.9844,0.99997905814
1.988,0.999979062475
1.9921,0.999979068003
2.0025,0.999979072122
2.0093,0.999979073683
2.0234,0.999979074124
2.0397,0.999979075588
2.0529,0.999979078116
2.0638,0.999979080245
2.0806,0.999979081518
2.1006,0.999979083217
2.1179,0.999979085246
2.1299,0.999979088526
2.1383,0.99997909112
2.1481,0.999979094865
2.1519,0.999979098655
2.1516,0.999979101828
2.1436,0.999979104422
2.138,0.999979107781
2.1284,0.999979111378
2.1173,0.999979114465
2.1136,0.999979116647
2.1086,0.999979118364
2.1014,0.999979120001
2.0987,0.999979120933
2.0947,0.999979121346
2.0869,0.99997912085
2.0879,0.999979120713
2.0777,0.999979120003
2.0694,0.999979119247
2.062,0.999979119451
2.0396,0.99997911947
2.0205,0.999979119346
2.0002,0.999979119646
1.9762,0.999979119696
1.9594,0.999979119171
1.9524,0.999979119611
1.9376,0.999979118844
1.9298,0.999979118247
1.9214,0.99997911775
1.9131,0.999979115418
1.911,0.999979113332
1.907,0.999979111147
1.8992,0.999979108252
1.8909,0.99997910607
1.8807,0.99997910514
1.8702,0.999979102959
1.8617,0.999979101708
1.8568,0.999979100402
1.8508,0.999979099052
1.8429,0.99997909852
1.8351,0.999979097553
1.834,0.999979095847
1.8395,0.999979093962
1.8493,0.999979091894
1.8579,0.999979089849
1.8632,0.999979087827
1.8763,0.999979086368
1.8816,0.999979084763
1.8891,0.999979082812
1.8954,0.999979080687
1.9038,0.999979079837
1.9121,0.999979080063
1.9169,0.999979081311
1.9214,0.999979082207
1.9225,0.999979082431
1.9169,0.999979084175
1.9065,0.999979084291
1.8997,0.999979084741
1.8909,0.999979084848
1.8849,0.999979085354
1.872,0.999979086077
1.8549,0.999979086039
1.8381,0.999979086099
1.815,0.999979085542
1.7922,0.999979083629
1.7752,0.999979081009
1.7587,0.999979078814
1.7431,0.999979076192
1.7262,0.999979074085
1.7098,0.999979069953
1.7016,0.9999790649
1.6852,0.999979059591
1.6687,0.999979052178
1.6546,0.999979044406
1.6447,0.999979038017
1.6359,0.999979031319
1.6298,0.999979024996
1.6212,0.999979017805
1.609,0.999979010446
1.5946,0.999979006199
1.5798,0.999978998427
1.5739,0.999978990217
1.5679,0.999978982515
1.5672,0.999978976009
1.5642,0.999978969453
1.5642,0.999978964522
1.5596,0.999978958193
1.5582,0.999978949519
1.5617,0.999978939262
1.562,0.99997892864
1.5606,0.999978922426
1.5615,0.999978916336
1.5611,0.999978913485
1.5588,0.999978909115
1.5596,0.999978906291
1.5587,0.999978901081
1.5586,0.999978897275
1.5601,0.999978896208
1.5555,0.999978892947
1.5582,0.999978888817
1.5619,0.999978885818
1.5604,0.999978881461
1.5626,0.999978875794
1.5517,0.999978872154
1.5374,0.999978867601
1.5225,0.999978862799
1.5056,0.999978859816
1.4841,0.999978851794
1.468,0.999978849112
